,hour,longitude,latitude,value,h3_8,h3_,h3_10,h3_11,h3_12,h3_9,passengername,phone
165,0,116.3435,39.9134,12,8831aa423dfffff,,8a31aa423d07fff,8b31aa423d00fff,8c31aa423d003ff,8931aa423d3ffff,Passenger_165,13800000165
166,0,116.3699,39.8975,6,8831aa405bfffff,,8a31aa405b5ffff,8b31aa405b5efff,8c31aa405b5e3ff,8931aa405b7ffff,Passenger_166,13800000166
167,0,116.458,39.8739,21,8831aa4731fffff,,8a31aa4731affff,8b31aa4731a8fff,8c31aa4731a83ff,8931aa4731bffff,Passenger_167,13800000167
168,0,116.4731,39.9889,41,8831aa5413fffff,,8a31aa54176ffff,8b31aa541393fff,8c31aa5413937ff,8931aa5413bffff,Passenger_168,13800000168
169,0,116.386,39.8721,174,8831aa40c5fffff,,8a31aa40c577fff,8b31aa40c571fff,8c31aa40c5719ff,8931aa40c57ffff,Passenger_169,13800000169
170,0,116.5295,39.9269,20,8831aa461bfffff,,8a31aa46116ffff,8b31aa461169fff,8c31aa461169bff,8931aa46117ffff,Passenger_170,13800000170
171,0,116.6629,40.3535,14,8831aa88dbfffff,,8a31aa88db87fff,8b31aa88db81fff,8c31aa88db813ff,8931aa88dbbffff,Passenger_171,13800000171
172,0,116.2814,40.0505,12,8831aa5209fffff,,8a31aa520887fff,8b31aa520895fff,8c31aa520895bff,8931aa5208bffff,Passenger_172,13800000172
173,0,116.3738,39.8452,17,8831aa41dbfffff,,8a31aa41da47fff,8b31aa41da44fff,8c31aa41da443ff,8931aa41da7ffff,Passenger_173,13800000173
174,0,116.3547,39.8792,10,8831aa400bfffff,,8a31aa400a0ffff,8b31aa400a0cfff,8c31aa400a0c1ff,8931aa400a3ffff,Passenger_174,13800000174
175,0,116.2357,40.2183,9,8831aad89dfffff,,8a31aad89ca7fff,8b31aad89ca1fff,8c31aad89ca17ff,8931aad89cbffff,Passenger_175,13800000175
176,0,116.5223,39.914,65,8831aa463bfffff,,8a31aa463b4ffff,8b31aa463b4dfff,8c31aa463b4d3ff,8931aa463b7ffff,Passenger_176,13800000176
177,0,116.4716,39.9202,525,8831aa4665fffff,,8a31aa466437fff,8b31aa466434fff,8c31aa466434dff,8931aa46643ffff,Passenger_177,13800000177
178,0,116.3357,39.9449,14,8831aa4241fffff,,8a31aa42410ffff,8b31aa424109fff,8c31aa4241091ff,8931aa42413ffff,Passenger_178,13800000178
179,0,116.4425,39.9771,77,8831aa5423fffff,,8a31aa542367fff,8b31aa542365fff,8c31aa5423653ff,8931aa54237ffff,Passenger_179,13800000179
180,0,117.0901,40.1035,6,8831aa30d1fffff,,8a31aa30d1affff,8b31aa30d1a9fff,8c31aa30d1a97ff,8931aa30d1bffff,Passenger_180,13800000180
181,0,116.3585,40.0218,29,8831aa5297fffff,,8a31aa5297a7fff,8b31aa5297a0fff,8c31aa5297a09ff,8931aa5297bffff,Passenger_181,13800000181
182,0,116.2513,39.9353,4,8831aa5ad9fffff,,8a31aa5ad91ffff,8b31aa5ad918fff,8c31aa5ad918bff,8931aa5ad93ffff,Passenger_182,13800000182
183,0,116.212,39.9157,21,8831aa5ae9fffff,,8a31aa5ae99ffff,8b31aa5ae99bfff,8c31aa5ae99bdff,8931aa5ae9bffff,Passenger_183,13800000183
184,0,116.3124,40.0752,49,8831aacd67fffff,,8a31aacd6707fff,8b31aacd6704fff,8c31aacd6704bff,8931aacd673ffff,Passenger_184,13800000184
185,0,116.3022,39.9797,6,8831aa503bfffff,,8a31aa503a8ffff,8b31aa503a8dfff,8c31aa503a8ddff,8931aa503abffff,Passenger_185,13800000185
186,0,116.4225,39.9569,33,8831aa5513fffff,,8a31aa551387fff,8b31aa551384fff,8c31aa5513843ff,8931aa5513bffff,Passenger_186,13800000186
187,0,116.512,39.9213,34,8831aa4603fffff,,8a31aa46020ffff,8b31aa46020dfff,8c31aa46020d5ff,8931aa46023ffff,Passenger_187,13800000187
188,0,116.6792,39.9026,5,8831aa7233fffff,,8a31aa72320ffff,8b31aa72320dfff,8c31aa72320d9ff,8931aa72323ffff,Passenger_188,13800000188
189,0,116.5218,39.8317,6,8831aa45d7fffff,,8a31aa45d637fff,8b31aa45d631fff,8c31aa45d631dff,8931aa45d63ffff,Passenger_189,13800000189
190,0,116.4549,40.0008,10,8831aa540bfffff,,8a31aa540b77fff,8b31aa540b74fff,8c31aa540b741ff,8931aa540b7ffff,Passenger_190,13800000190
191,0,116.3436,39.8905,16,8831aa4043fffff,,8a31aa404317fff,8b31aa404313fff,8c31aa4043131ff,8931aa40433ffff,Passenger_191,13800000191
192,0,116.5058,39.8082,13,8831aa45bdfffff,,8a31aa45bda7fff,8b31aa45bda1fff,8c31aa45bda11ff,8931aa45bdbffff,Passenger_192,13800000192
193,0,116.4994,39.9261,12,8831aa460dfffff,,8a31aa460c4ffff,8b31aa460c4efff,8c31aa460c4e3ff,8931aa460c7ffff,Passenger_193,13800000193
194,0,116.1628,39.8235,6,8831aa59e1fffff,,8a31aa59e56ffff,8b31aa59e193fff,8c31aa59e1937ff,8931aa59e1bffff,Passenger_194,13800000194
195,0,116.5783,39.889,4,8831aa736dfffff,,8a31aa736c87fff,8b31aa736c80fff,8c31aa736c803ff,8931aa736cbffff,Passenger_195,13800000195
196,0,116.3041,40.0593,13,8831aa5253fffff,,8a31aa52538ffff,8b31aa52538afff,8c31aa52538a7ff,8931aa5253bffff,Passenger_196,13800000196
197,0,116.3047,39.8428,6,8831aa410bfffff,,8a31aa410acffff,8b31aa410ac8fff,8c31aa410ac81ff,8931aa410afffff,Passenger_197,13800000197
198,0,116.2627,39.8967,9,8831aa436dfffff,,8a31aa436d57fff,8b31aa436d54fff,8c31aa436d541ff,8931aa436d7ffff,Passenger_198,13800000198
199,0,116.2784,39.8262,12,8831aa4121fffff,,8a31aa412137fff,8b31aa412133fff,8c31aa4121335ff,8931aa41213ffff,Passenger_199,13800000199
200,0,117.1347,40.1594,14,8831aaadb9fffff,,8a31aaadb81ffff,8b31aaadb81efff,8c31aaadb818dff,8931aaadb83ffff,Passenger_200,13800000200
201,0,116.4395,40.0795,14,8831aaccbdfffff,,8a31aaccbd9ffff,8b31aaccbd9bfff,8c31aaccbd9b9ff,8931aaccbdbffff,Passenger_201,13800000201
202,0,116.5502,39.7777,6,8831aa7a27fffff,,8a31aa7849b7fff,8b31aa7a26cdfff,8c31aa7849b65ff,8931aa7a26fffff,Passenger_202,13800000202
203,0,116.1559,39.7376,5,8831819495fffff,,8a318194952ffff,8b318194952efff,8c318194952e7ff,89318194953ffff,Passenger_203,13800000203
204,0,116.4623,39.9468,14,8831aa559dfffff,,8a31aa559d37fff,8b31aa559d31fff,8c31aa559d31dff,8931aa559d3ffff,Passenger_204,13800000204
205,0,116.3215,39.9854,249,8831aa50e9fffff,,8a31aa50e867fff,8b31aa50e861fff,8c31aa50e8603ff,8931aa50e87ffff,Passenger_205,13800000205
206,0,116.7348,40.3429,5,8831aa8c63fffff,,8a31aa8c62f7fff,8b31aa8c62f1fff,8c31aa8c62f15ff,8931aa8c62fffff,Passenger_206,13800000206
207,0,116.3774,39.9056,144,8831aa42e1fffff,,8a31aa42e0cffff,8b31aa42e0c8fff,8c31aa42e0c89ff,8931aa42e0fffff,Passenger_207,13800000207
208,0,116.4161,39.8698,6,8831aa40d7fffff,,8a31aa40d0dffff,8b31aa40d0dbfff,8c31aa40d0db7ff,8931aa40d77ffff,Passenger_208,13800000208
209,0,116.3304,39.908,10,8831aa4221fffff,,8a31aa42200ffff,8b31aa42200afff,8c31aa42200a3ff,8931aa42203ffff,Passenger_209,13800000209
210,0,116.6719,39.883,6,8831aa7055fffff,,8a31aa70540ffff,8b31aa70540cfff,8c31aa70540c5ff,8931aa70543ffff,Passenger_210,13800000210
211,0,116.6391,39.9211,26,8831aa7261fffff,,8a31aa72601ffff,8b31aa72601afff,8c31aa72601abff,8931aa72603ffff,Passenger_211,13800000211
212,0,116.4238,39.9378,77,8831aa55e5fffff,,8a31aa55e46ffff,8b31aa55e469fff,8c31aa55e4699ff,8931aa55e47ffff,Passenger_212,13800000212
213,0,116.6527,39.8874,29,8831aa7041fffff,,8a31aa70419ffff,8b31aa70419dfff,8c31aa70419d5ff,8931aa7041bffff,Passenger_213,13800000213
214,0,116.3409,39.7696,14,8831aa4f63fffff,,8a31aa4f624ffff,8b31aa4f6248fff,8c31aa4f62489ff,8931aa4f627ffff,Passenger_214,13800000214
215,0,116.5123,39.6251,10,883181b4c7fffff,,8a3181b489b7fff,8b3181b489b6fff,8c3181b489b61ff,893181b4c6fffff,Passenger_215,13800000215
216,0,116.4403,39.9656,8,8831aa55c9fffff,,8a31aa55c807fff,8b31aa55c802fff,8c31aa55c81c9ff,8931aa55c83ffff,Passenger_216,13800000216
217,0,116.4354,40.0542,14,8831aa5647fffff,,8a31aa564637fff,8b31aa564631fff,8c31aa5646315ff,8931aa56463ffff,Passenger_217,13800000217
218,0,116.323,39.9517,26,8831aa50a7fffff,,8a31aa50a797fff,8b31aa50a793fff,8c31aa50a793dff,8931aa50a7bffff,Passenger_218,13800000218
219,0,116.3461,39.9987,52,8831aa50ddfffff,,8a31aa50dd07fff,8b31aa50dd06fff,8c31aa50dd065ff,8931aa50dd3ffff,Passenger_219,13800000219
220,0,116.4202,40.0497,16,8831aa5669fffff,,8a31aa5668affff,8b31aa5668abfff,8c31aa5668ab9ff,8931aa5668bffff,Passenger_220,13800000220
221,0,116.6449,39.9124,54,8831aa7229fffff,,8a31aa72298ffff,8b31aa722988fff,8c31aa72298c7ff,8931aa7229bffff,Passenger_221,13800000221
222,0,116.4203,39.8464,9,8831aa4097fffff,,8a31aa409697fff,8b31aa409690fff,8c31aa4096909ff,8931aa4096bffff,Passenger_222,13800000222
223,0,116.6788,39.8936,10,8831aa7059fffff,,8a31aa7058e7fff,8b31aa7058e6fff,8c31aa7058e67ff,8931aa7058fffff,Passenger_223,13800000223
224,0,116.4103,39.964,57,8831aa551dfffff,,8a31aa551d0ffff,8b31aa551d0dfff,8c31aa551d0ddff,8931aa551d3ffff,Passenger_224,13800000224
225,0,116.6623,40.2932,4,8831aa1257fffff,,8a31aa125767fff,8b31aa125762fff,8c31aa125762dff,8931aa12577ffff,Passenger_225,13800000225
226,0,116.3691,40.0742,14,8831aacd13fffff,,8a31aacd12cffff,8b31aacd12cdfff,8c31aacd12cddff,8931aacd12fffff,Passenger_226,13800000226
227,0,116.4813,39.9436,34,8831aa559bfffff,,8a31aa559acffff,8b31aa559accfff,8c31aa559acc5ff,8931aa559afffff,Passenger_227,13800000227
228,0,116.3903,39.9394,320,8831aa5523fffff,,8a31aa55220ffff,8b31aa552209fff,8c31aa5522093ff,8931aa55227ffff,Passenger_228,13800000228
229,0,116.5366,39.6392,5,883181b4dbfffff,,8a3181b4db8ffff,8b3181b4db8cfff,8c3181b4db8cdff,893181b4dbbffff,Passenger_229,13800000229
230,0,116.4392,39.8619,18,8831aa454dfffff,,8a31aa454d77fff,8b31aa454d75fff,8c31aa454d757ff,8931aa454d7ffff,Passenger_230,13800000230
231,0,116.376,39.866,5,8831aa40e9fffff,,8a31aa40e91ffff,8b31aa40e91cfff,8c31aa40e9189ff,8931aa40e93ffff,Passenger_231,13800000231
232,0,116.6686,39.8723,18,8831aa7001fffff,,8a31aa700a97fff,8b31aa700a93fff,8c31aa700a933ff,8931aa700abffff,Passenger_232,13800000232
233,0,116.2741,40.0408,18,8831aa5205fffff,,8a31aa520587fff,8b31aa520583fff,8c31aa5205839ff,8931aa5205bffff,Passenger_233,13800000233
234,0,116.8535,40.3704,4,8831aabb09fffff,,8a31aabb0837fff,8b31aabb0836fff,8c31aabb0836bff,8931aabb083ffff,Passenger_234,13800000234
235,0,116.2199,40.0417,5,8831aac9a3fffff,,8a31aac9a2b7fff,8b31aac9a2b6fff,8c31aac9a2b65ff,8931aac9a77ffff,Passenger_235,13800000235
236,0,116.5659,39.9442,5,8831aa093bfffff,,8a31aa093b97fff,8b31aa093b93fff,8c31aa093b93dff,8931aa093bbffff,Passenger_236,13800000236
237,0,116.3897,40.0059,22,8831aa5705fffff,,8a31aa57046ffff,8b31aa57046bfff,8c31aa57046b5ff,8931aa57047ffff,Passenger_237,13800000237
238,0,116.3105,39.9511,21,8831aa5199fffff,,8a31aa5199affff,8b31aa5199a9fff,8c31aa5199a91ff,8931aa5199bffff,Passenger_238,13800000238
239,0,116.3622,39.948,34,8831aa425bfffff,,8a31aa425ba7fff,8b31aa425ba3fff,8c31aa425ba35ff,8931aa425bbffff,Passenger_239,13800000239
240,0,116.3988,39.8679,16,8831aa40c3fffff,,8a31aa408927fff,8b31aa408925fff,8c31aa4089255ff,8931aa40893ffff,Passenger_240,13800000240
241,0,116.2846,40.0087,16,8831aa5043fffff,,8a31aa50438ffff,8b31aa504389fff,8c31aa5043895ff,8931aa5043bffff,Passenger_241,13800000241
242,0,116.4349,39.9503,5,8831aa55ebfffff,,8a31aa55c4dffff,8b31aa55c4dbfff,8c31aa55c4db9ff,8931aa55c4fffff,Passenger_242,13800000242
243,0,116.4995,39.7668,14,8831aa7b05fffff,,8a31aa7b05a7fff,8b31aa7b05a0fff,8c31aa7b05a05ff,8931aa7b05bffff,Passenger_243,13800000243
244,0,116.2958,39.8128,5,8831aa4acbfffff,,8a31aa4acb1ffff,8b31aa4acb19fff,8c31aa4acb197ff,8931aa4acb3ffff,Passenger_244,13800000244
245,0,116.2709,39.9164,4,8831aa5a9bfffff,,8a31aa5a9b47fff,8b31aa5a9b41fff,8c31aa5a9b415ff,8931aa5a9b7ffff,Passenger_245,13800000245
246,0,116.3501,39.8028,33,8831aa41b5fffff,,8a31aa41b427fff,8b31aa41b425fff,8c31aa41b425dff,8931aa41b43ffff,Passenger_246,13800000246
247,0,116.4931,39.9046,69,8831aa4623fffff,,8a31aa462387fff,8b31aa462380fff,8c31aa4623801ff,8931aa4623bffff,Passenger_247,13800000247
248,0,116.2683,40.0149,18,8831aa504dfffff,,8a31aa504daffff,8b31aa504daefff,8c31aa504dae1ff,8931aa504dbffff,Passenger_248,13800000248
249,0,116.6063,39.9209,4,8831aa09a3fffff,,8a31aa09a26ffff,8b31aa09a269fff,8c31aa09a2697ff,8931aa09a27ffff,Passenger_249,13800000249
250,0,116.4453,40.0447,4,8831aa5601fffff,,8a31aa56002ffff,8b31aa560028fff,8c31aa5600281ff,8931aa56003ffff,Passenger_250,13800000250
251,0,116.864,40.3983,21,8831aa85b1fffff,,8a31aa85b15ffff,8b31aa85b15dfff,8c31aa85b15d3ff,8931aa85b17ffff,Passenger_251,13800000251
252,0,116.2755,40.0269,10,8831aa5223fffff,,8a31aa5223affff,8b31aa5223a8fff,8c31aa5223a85ff,8931aa5223bffff,Passenger_252,13800000252
253,0,116.6919,39.9018,30,8831aa72e1fffff,,8a31aa72e08ffff,8b31aa72e088fff,8c31aa72e0887ff,8931aa72e0bffff,Passenger_253,13800000253
254,0,116.4405,39.9286,274,8831aa55abfffff,,8a31aa55aaa7fff,8b31aa55aaa5fff,8c31aa55aaa5bff,8931aa55aabffff,Passenger_254,13800000254
255,0,116.3544,39.7661,13,8831aa4f07fffff,,8a31aa4f075ffff,8b31aa4f0759fff,8c31aa4f07591ff,8931aa4f077ffff,Passenger_255,13800000255
256,0,116.3324,39.7792,6,8831aa4f69fffff,,8a31aa4f684ffff,8b31aa4f684efff,8c31aa4f684e1ff,8931aa4f687ffff,Passenger_256,13800000256
257,0,116.6606,40.0072,20,8831aa0abdfffff,,8a31aa0abccffff,8b31aa0abccdfff,8c31aa0abccd7ff,8931aa0abcfffff,Passenger_257,13800000257
258,0,116.3214,39.8869,20,8831aa4313fffff,,8a31aa431287fff,8b31aa431281fff,8c31aa431281bff,8931aa4312bffff,Passenger_258,13800000258
259,0,116.3201,40.0427,40,8831aa52c5fffff,,8a31aa52124ffff,8b31aa521249fff,8c31aa521249bff,8931aa52c53ffff,Passenger_259,13800000259
260,0,116.3134,39.9764,29,8831aa50edfffff,,8a31aa50eccffff,8b31aa50eccbfff,8c31aa50eccb3ff,8931aa50ecfffff,Passenger_260,13800000260
261,0,116.4624,39.8164,6,8831aa4537fffff,,8a31aa45370ffff,8b31aa45370afff,8c31aa45370a7ff,8931aa45373ffff,Passenger_261,13800000261
262,0,116.5635,39.9533,8,8831aa0903fffff,,8a31aa0902e7fff,8b31aa0902e3fff,8c31aa0902e39ff,8931aa0902fffff,Passenger_262,13800000262
263,0,116.5981,39.8382,14,8831aa7163fffff,,8a31aa71632ffff,8b31aa716376fff,8c31aa716376dff,8931aa71633ffff,Passenger_263,13800000263
264,0,116.4746,40.008,169,8831aa56a5fffff,,8a31aa56a527fff,8b31aa56a535fff,8c31aa56a535bff,8931aa56a53ffff,Passenger_264,13800000264
265,0,116.4163,39.9306,4,8831aa42dbfffff,,8a31aa42dba7fff,8b31aa42dba3fff,8c31aa42dba39ff,8931aa42dbbffff,Passenger_265,13800000265
266,0,116.3445,39.9682,10,8831aa5087fffff,,8a31aa50865ffff,8b31aa50865afff,8c31aa50865adff,8931aa50867ffff,Passenger_266,13800000266
267,0,116.3886,39.983,34,8831aa5549fffff,,8a31aa554857fff,8b31aa554850fff,8c31aa5548501ff,8931aa55487ffff,Passenger_267,13800000267
268,0,116.4092,39.998,30,8831aa573bfffff,,8a31aa573a0ffff,8b31aa573a0cfff,8c31aa573a0c5ff,8931aa573a3ffff,Passenger_268,13800000268
269,0,116.3596,39.9048,8,8831aa4233fffff,,8a31aa42321ffff,8b31aa42321efff,8c31aa42321e7ff,8931aa42323ffff,Passenger_269,13800000269
270,0,116.1771,39.9461,10,8831aa5a41fffff,,8a31aa5a4157fff,8b31aa5a4151fff,8c31aa5a41519ff,8931aa5a417ffff,Passenger_270,13800000270
271,0,116.2598,40.0491,4,8831aa5261fffff,,8a31aa526137fff,8b31aa526135fff,8c31aa5261353ff,8931aa52613ffff,Passenger_271,13800000271
272,0,116.8557,40.3898,10,8831aa85b5fffff,,8a31aa85b4c7fff,8b31aa85b4c5fff,8c31aa85b4c5bff,8931aa85b4fffff,Passenger_272,13800000272
273,0,116.3825,39.9155,117,8831aa42ebfffff,,8a31aa42eb0ffff,8b31aa42eb0dfff,8c31aa42eb0d1ff,8931aa42eb3ffff,Passenger_273,13800000273
274,0,116.484,39.9128,44,8831aa462dfffff,,8a31aa462d6ffff,8b31aa462d68fff,8c31aa462d68dff,8931aa462d7ffff,Passenger_274,13800000274
275,0,116.5008,40.0455,6,8831aa56ddfffff,,8a31aa56dd97fff,8b31aa56dd95fff,8c31aa56dd951ff,8931aa56ddbffff,Passenger_275,13800000275
276,0,116.3594,39.9143,125,8831aa423bfffff,,8a31aa423a27fff,8b31aa423a20fff,8c31aa423a205ff,8931aa423a3ffff,Passenger_276,13800000276
277,0,115.5764,40.0313,9,8831850f45fffff,,8a31850f456ffff,8b31850f456afff,8c31850f456a7ff,8931850f457ffff,Passenger_277,13800000277
278,0,116.3421,39.9024,5,8831aa4235fffff,,8a31aa42359ffff,8b31aa42359bfff,8c31aa42359bbff,8931aa4234bffff,Passenger_278,13800000278
279,0,116.5557,39.9184,4,8831aa46c3fffff,,8a31aa46c28ffff,8b31aa46c289fff,8c31aa46c2899ff,8931aa46c2fffff,Passenger_279,13800000279
280,0,116.3402,39.934,4,8831aa4209fffff,,8a31aa4209a7fff,8b31aa4209a0fff,8c31aa4209a01ff,8931aa4209bffff,Passenger_280,13800000280
281,0,116.4704,39.9763,10,8831aa54edfffff,,8a31aa54ecf7fff,8b31aa54ecf5fff,8c31aa54ecf5dff,8931aa54ecfffff,Passenger_281,13800000281
282,0,116.6718,40.1901,9,8831aa11d3fffff,,8a31aa11d2affff,8b31aa11d2abfff,8c31aa11d2ab7ff,8931aa11d2bffff,Passenger_282,13800000282
283,0,116.5436,39.9362,5,8831aa0927fffff,,8a31aa09276ffff,8b31aa09276bfff,8c31aa0927687ff,8931aa09277ffff,Passenger_283,13800000283
284,0,116.6578,40.1419,32,8831aa0355fffff,,8a31aa035537fff,8b31aa035535fff,8c31aa0355355ff,8931aa03553ffff,Passenger_284,13800000284
285,0,116.6493,40.3506,14,8831aa88ddfffff,,8a31aa88dc17fff,8b31aa88dc10fff,8c31aa88dc10dff,8931aa88dc3ffff,Passenger_285,13800000285
286,0,116.3366,40.0595,10,8831aacd35fffff,,8a31aacd350ffff,8b31aacd350efff,8c31aacd350e1ff,8931aacd353ffff,Passenger_286,13800000286
287,0,116.662,40.329,17,8831aa8895fffff,,8a31aa88954ffff,8b31aa88954cfff,8c31aa88954c5ff,8931aa88957ffff,Passenger_287,13800000287
288,0,116.6347,40.3134,4,8831aa88a3fffff,,8a31aa88a3affff,8b31aa88a3acfff,8c31aa88a3ac3ff,8931aa88a3bffff,Passenger_288,13800000288
289,0,116.3756,39.9997,6,8831aa5729fffff,,8a31aa5728a7fff,8b31aa5728a4fff,8c31aa5728a45ff,8931aa5728bffff,Passenger_289,13800000289
290,0,116.2985,40.1183,4,8831aac8d9fffff,,8a31aac8d8cffff,8b31aac8d8cbfff,8c31aac8d8cbbff,8931aac8d8fffff,Passenger_290,13800000290
291,0,116.5083,39.9322,4,8831aa4655fffff,,8a31aa46549ffff,8b31aa46549bfff,8c31aa46549b3ff,8931aa460b3ffff,Passenger_291,13800000291
292,0,116.6077,39.893,8,8831aa7309fffff,,8a31aa730897fff,8b31aa730891fff,8c31aa730891bff,8931aa7308bffff,Passenger_292,13800000292
293,0,116.3575,40.006,21,8831aa52b3fffff,,8a31aa52b2cffff,8b31aa52b2cdfff,8c31aa52b2cd1ff,8931aa52b2fffff,Passenger_293,13800000293
294,0,116.6362,40.3393,30,8831aa88c7fffff,,8a31aa88c6f7fff,8b31aa88c6c6fff,8c31aa88c6c6dff,8931aa88c6fffff,Passenger_294,13800000294
295,0,116.4233,39.947,625,8831aa55e9fffff,,8a31aa55e8b7fff,8b31aa55e8b1fff,8c31aa55e8b15ff,8931aa55e8bffff,Passenger_295,13800000295
296,0,116.3607,40.2076,5,8831aac0e7fffff,,8a31aac0e61ffff,8b31aac0e619fff,8c31aac0e6193ff,8931aac0e63ffff,Passenger_296,13800000296
297,0,116.833,40.385,66,8831aa8e9bfffff,,8a31aa8e9a0ffff,8b31aa8e9a0dfff,8c31aa8e9a0d9ff,8931aa8e9a3ffff,Passenger_297,13800000297
298,0,116.3032,40.0381,21,8831aa5217fffff,,8a31aa5217b7fff,8b31aa521794fff,8c31aa5217949ff,8931aa5217bffff,Passenger_298,13800000298
299,0,116.3528,39.955,6,8831aa50b7fffff,,8a31aa50b76ffff,8b31aa50b76afff,8c31aa50b76a7ff,8931aa50b77ffff,Passenger_299,13800000299
300,0,116.4689,39.8695,17,8831aa4733fffff,,8a31aa4732e7fff,8b31aa4732e0fff,8c31aa4732e09ff,8931aa4732fffff,Passenger_300,13800000300
301,0,116.7088,39.9246,12,8831aa72c1fffff,,8a31aa72c167fff,8b31aa72c162fff,8c31aa72c1625ff,8931aa72c17ffff,Passenger_301,13800000301
302,0,116.3956,39.8457,21,8831aa40abfffff,,8a31aa40ab5ffff,8b31aa40ab5bfff,8c31aa40ab5b1ff,8931aa40aa7ffff,Passenger_302,13800000302
303,0,116.6644,40.0956,6,8831aa015dfffff,,8a31aa015c77fff,8b31aa015c75fff,8c31aa015c753ff,8931aa015c7ffff,Passenger_303,13800000303
304,0,116.8654,40.3792,58,8831aabb51fffff,,8a31aabb5197fff,8b31aabb5194fff,8c31aabb5194bff,8931aabb51bffff,Passenger_304,13800000304
305,0,116.446,39.9557,100,8831aa55c3fffff,,8a31aa55c38ffff,8b31aa55c38afff,8c31aa55c38a9ff,8931aa55c3bffff,Passenger_305,13800000305
306,0,116.2872,39.9175,17,8831aa4349fffff,,8a31aa434867fff,8b31aa434861fff,8c31aa4348611ff,8931aa43487ffff,Passenger_306,13800000306
307,0,116.624,40.0721,36,8831aa0165fffff,,8a31aa01651ffff,8b31aa01651bfff,8c31aa01651b1ff,8931aa01643ffff,Passenger_307,13800000307
308,0,116.4817,39.8985,29,8831aa471bfffff,,8a31aa471b2ffff,8b31aa471b2dfff,8c31aa471b2ddff,8931aa471b3ffff,Passenger_308,13800000308
309,0,116.496,39.8926,16,8831aa4441fffff,,8a31aa444107fff,8b31aa444100fff,8c31aa4441055ff,8931aa44413ffff,Passenger_309,13800000309
310,0,116.4043,39.9065,33,8831aa4283fffff,,8a31aa42831ffff,8b31aa42831bfff,8c31aa42831b5ff,8931aa42833ffff,Passenger_310,13800000310
311,0,116.3514,40.0657,45,8831aacd3bfffff,,8a31aacd3a1ffff,8b31aacd3aadfff,8c31aacd3a1adff,8931aacd3a3ffff,Passenger_311,13800000311
312,0,116.6642,39.8957,42,8831aa704bfffff,,8a31aa704b77fff,8b31aa704b70fff,8c31aa704b703ff,8931aa704b7ffff,Passenger_312,13800000312
313,0,116.3624,40.0521,30,8831aa52dbfffff,,8a31aa52db47fff,8b31aa52db40fff,8c31aa52db407ff,8931aa52db7ffff,Passenger_313,13800000313
314,0,116.5246,39.8977,9,8831aa445bfffff,,8a31aa445b37fff,8b31aa445b34fff,8c31aa445b341ff,8931aa445b3ffff,Passenger_314,13800000314
315,0,116.4147,39.9892,4,8831aa5465fffff,,8a31aa5465affff,8b31aa5465adfff,8c31aa5465ad7ff,8931aa5465bffff,Passenger_315,13800000315
316,0,116.3399,40.0462,77,8831aa52c3fffff,,8a31aa52c367fff,8b31aa52c360fff,8c31aa52c3601ff,8931aa52c37ffff,Passenger_316,13800000316
317,0,116.605,39.908,8,8831aa7341fffff,,8a31aa73414ffff,8b31aa73414efff,8c31aa73414ebff,8931aa73417ffff,Passenger_317,13800000317
318,0,116.2257,39.9117,12,8831aa5aebfffff,,8a31aa5aeacffff,8b31aa5aeac9fff,8c31aa5aeac91ff,8931aa5a8dbffff,Passenger_318,13800000318
319,0,117.1,40.1427,5,8831aa3299fffff,,8a31aa3298effff,8b31aa3298ecfff,8c31aa3298ecbff,8931aa3298fffff,Passenger_319,13800000319
320,0,116.2477,40.1687,28,8831aaca11fffff,,8a31aaca112ffff,8b31aaca112bfff,8c31aaca112b1ff,8931aaca113ffff,Passenger_320,13800000320
321,0,116.2238,39.9851,10,8831aa5149fffff,,8a31aa514987fff,8b31aa514983fff,8c31aa514983bff,8931aa5149bffff,Passenger_321,13800000321
322,0,116.3584,39.9824,41,8831aa509dfffff,,8a31aa509d67fff,8b31aa509d63fff,8c31aa509d639ff,8931aa509d7ffff,Passenger_322,13800000322
323,0,116.4303,40.0006,6,8831aa546bfffff,,8a31aa546b07fff,8b31aa546b05fff,8c31aa546b055ff,8931aa546b3ffff,Passenger_323,13800000323
324,0,116.5026,39.9903,16,8831aa54c3fffff,,8a31aa54c277fff,8b31aa54c271fff,8c31aa54c2719ff,8931aa54c27ffff,Passenger_324,13800000324
325,0,116.3401,39.9887,54,8831aa50c3fffff,,8a31aa50c28ffff,8b31aa50c289fff,8c31aa50c2893ff,8931aa50c2fffff,Passenger_325,13800000325
326,0,116.386,39.9501,84,8831aa552bfffff,,8a31aa552b37fff,8b31aa552b30fff,8c31aa552b309ff,8931aa552b3ffff,Passenger_326,13800000326
327,0,116.3165,40.0586,60,8831aacd25fffff,,8a31aacd255ffff,8b31aacd255bfff,8c31aacd255b5ff,8931aacd247ffff,Passenger_327,13800000327
328,0,116.4407,39.8869,14,8831aa4705fffff,,8a31aa4705a7fff,8b31aa4705a4fff,8c31aa4705a45ff,8931aa4705bffff,Passenger_328,13800000328
329,0,116.5893,39.8811,30,8831aa7367fffff,,8a31aa73660ffff,8b31aa73660bfff,8c31aa7366087ff,8931aa73663ffff,Passenger_329,13800000329
