,hour,longitude,latitude,value,h3_8,h3_9,h3_10,h3_11,h3_12,h3_,passengername,phone
164,0,116.4613,39.9141,55,8831aa4759fffff,8931aa4759bffff,8a31aa475997fff,8b31aa475990fff,8c31aa4759909ff,8031fffffffffff,,13800010164
165,0,116.341,40.0462,55,8831aa52ddfffff,8931aa52c37ffff,8a31aa52c36ffff,8b31aa52c36cfff,8c31aa52c36c3ff,8031fffffffffff,,13800010165
166,0,116.3706,39.9717,55,8831aa5093fffff,8931aa5092bffff,8a31aa50928ffff,8b31aa50928cfff,8c31aa50928c1ff,8031fffffffffff,,13800010166
167,0,116.2867,39.9062,55,8831aa4341fffff,8931aa4343bffff,8a31aa4340cffff,8b31aa4340c9fff,8c31aa4340c97ff,8031fffffffffff,,13800010167
168,0,116.5841,40.0381,55,8831aa0a67fffff,8931aa0a677ffff,8a31aa0a676ffff,8b31aa0a6768fff,8c31aa0a67685ff,8031fffffffffff,,13800010168
169,0,116.4481,39.9718,55,8831aa5435fffff,8931aa54343ffff,8a31aa543427fff,8b31aa543421fff,8c31aa5434215ff,8031fffffffffff,,13800010169
170,0,126.9737,45.5484,55,8814962d43fffff,8914962d477ffff,8a14962d476ffff,8b14962d476bfff,8c14962d476bbff,8031fffffffffff,,13800010170
171,0,116.4512,39.9631,55,8831aa55cbfffff,8931aa55ca7ffff,8a31aa55ca47fff,8b31aa55ca42fff,8c31aa55ca423ff,8031fffffffffff,,13800010171
172,0,116.3274,40.0768,54,8831aacd05fffff,8931aacd053ffff,8a31aacd0507fff,8b31aacd0502fff,8c31aacd0502bff,8031fffffffffff,,13800010172
173,0,114.4788,38.0177,54,88319c9a57fffff,89319c9a567ffff,8a319c9a5677fff,8b319c9a5670fff,8c319c9a56705ff,8031fffffffffff,,13800010173
174,0,118.1473,24.5397,54,8841a548e9fffff,8941a548e9bffff,8a41a548e987fff,8b41a548e981fff,8c41a548e981dff,8041fffffffffff,,13800010174
175,0,117.0863,36.6998,54,8831992a27fffff,8931992a263ffff,8a31992a2617fff,8b31992a2616fff,8c31992a26169ff,8031fffffffffff,,13800010175
176,0,116.3846,39.9554,54,8831aa5505fffff,8931aa5505bffff,8a31aa5505a7fff,8b31aa5505a0fff,8c31aa5505a07ff,8031fffffffffff,,13800010176
177,0,106.5001,29.5337,54,8840197567fffff,89401975673ffff,8a4019756737fff,8b4019756706fff,8c4019756706dff,8041fffffffffff,,13800010177
178,0,116.556,40.0268,53,8831aa0b5dfffff,8931aa0b5cbffff,8a31aa0b5d9ffff,8b31aa0b5ca6fff,8c31aa0b5ca6dff,8031fffffffffff,,13800010178
179,0,116.4639,39.8758,53,8831aa473bfffff,8931aa473abffff,8a31aa473ab7fff,8b31aa473ab2fff,8c31aa473ab29ff,8031fffffffffff,,13800010179
180,0,116.4295,39.869,53,8831aa4725fffff,8931aa47243ffff,8a31aa472407fff,8b31aa472431fff,8c31aa4724313ff,8031fffffffffff,,13800010180
181,0,116.4931,39.923,53,8831aa460dfffff,8931aa460cbffff,8a31aa460c9ffff,8b31aa460c9efff,8c31aa460c9e3ff,8031fffffffffff,,13800010181
182,0,116.3531,39.8609,53,8831aa4039fffff,8931aa40313ffff,8a31aa403127fff,8b31aa403126fff,8c31aa4031269ff,8031fffffffffff,,13800010182
183,0,116.358,39.9811,53,8831aa509dfffff,8931aa509d7ffff,8a31aa509d47fff,8b31aa509d42fff,8c31aa509d427ff,8031fffffffffff,,13800010183
184,0,116.3518,39.9059,53,8831aa4231fffff,8931aa4230bffff,8a31aa42308ffff,8b31aa423089fff,8c31aa4230899ff,8031fffffffffff,,13800010184
185,0,123.752,41.3048,53,88302575e7fffff,89302575e63ffff,8a302575e637fff,8b302575e635fff,8c302575e6351ff,8031fffffffffff,,13800010185
186,0,116.3382,39.9988,53,8831aa50cbfffff,8931aa50cbbffff,8a31aa50cb8ffff,8b31aa50cb8dfff,8c31aa50cb8d1ff,8031fffffffffff,,13800010186
187,0,116.4491,39.89,53,8831aa4701fffff,8931aa4701bffff,8a31aa47018ffff,8b31aa47018efff,8c31aa47018e7ff,8031fffffffffff,,13800010187
188,0,116.3737,39.9728,53,8831aa5093fffff,8931aa5092fffff,8a31aa5092effff,8b31aa5092ecfff,8c31aa5092ecdff,8031fffffffffff,,13800010188
189,0,116.4477,39.9308,53,8831aa5587fffff,8931aa5586bffff,8a31aa55869ffff,8b31aa558698fff,8c31aa5586983ff,8031fffffffffff,,13800010189
190,0,122.2145,40.6771,53,883022a1e3fffff,893022a1e33ffff,8a3022a1e337fff,8b3022a1e332fff,8c3022a1e3321ff,8031fffffffffff,,13800010190
191,0,116.4519,39.8698,53,8831aa4735fffff,8931aa47353ffff,8a31aa47351ffff,8b31aa473519fff,8c31aa4735195ff,8031fffffffffff,,13800010191
192,0,116.4702,39.8684,53,8831aa4733fffff,8931aa4732fffff,8a31aa4732cffff,8b31aa4732cdfff,8c31aa4732cddff,8031fffffffffff,,13800010192
193,0,116.3726,39.9453,53,8831aa552dfffff,8931aa552c3ffff,8a31aa552c37fff,8b31aa552c31fff,8c31aa552c319ff,8031fffffffffff,,13800010193
194,0,116.3601,39.9278,53,8831aa421dfffff,8931aa421c3ffff,8a31aa421c0ffff,8b31aa421c0dfff,8c31aa421c0d5ff,8031fffffffffff,,13800010194
195,0,130.2725,47.2934,53,88149cac39fffff,89149cac38bffff,8a149cac3887fff,8b149cac3884fff,8c149cac38847ff,8015fffffffffff,,13800010195
196,0,116.3523,40.0495,52,8831aa52d9fffff,8931aa52d8fffff,8a31aa52d8d7fff,8b31aa52d889fff,8c31aa52d8893ff,8031fffffffffff,,13800010196
197,0,116.5237,40.0255,52,8831aa5691fffff,8931aa56907ffff,8a31aa569057fff,8b31aa569051fff,8c31aa5690519ff,8031fffffffffff,,13800010197
198,0,116.4633,39.9322,52,8831aa55bbfffff,8931aa55bb3ffff,8a31aa55bb37fff,8b31aa55bb31fff,8c31aa55bb31bff,8031fffffffffff,,13800010198
199,0,104.0409,30.6164,52,8840e3c5c5fffff,8940e3c5c4bffff,8a40e3c5c49ffff,8b40e3c5c499fff,8c40e3c5c4999ff,8041fffffffffff,,13800010199
200,0,116.3549,39.9494,52,8831aa4259fffff,8931aa4259bffff,8a31aa42599ffff,8b31aa42599dfff,8c31aa42599d9ff,8031fffffffffff,,13800010200
201,0,116.5642,40.0403,52,8831aa19b3fffff,8931aa19b23ffff,8a31aa19b237fff,8b31aa19b232fff,8c31aa19b232dff,8031fffffffffff,,13800010201
202,0,116.3633,39.9373,52,8831aa4253fffff,8931aa4252bffff,8a31aa425287fff,8b31aa425282fff,8c31aa425282dff,8031fffffffffff,,13800010202
203,0,116.5519,40.0359,51,8831aa19b5fffff,8931aa19b4fffff,8a31aa19b4c7fff,8b31aa19b4c4fff,8c31aa19b4c4bff,8031fffffffffff,,13800010203
204,0,116.5061,39.9169,51,8831aa4607fffff,8931aa46067ffff,8a31aa460677fff,8b31aa460671fff,8c31aa4606713ff,8031fffffffffff,,13800010204
205,0,116.4342,39.9051,51,8831aa4745fffff,8931aa47453ffff,8a31aa474507fff,8b31aa474506fff,8c31aa4745067ff,8031fffffffffff,,13800010205
206,0,116.3166,39.8691,51,8831aa4065fffff,8931aa40643ffff,8a31aa40641ffff,8b31aa40641dfff,8c31aa40641d1ff,8031fffffffffff,,13800010206
207,0,116.3319,40.0707,51,8831aacd2bfffff,8931aacd2b7ffff,8a31aacd2b6ffff,8b31aacd2b6cfff,8c31aacd2b6c5ff,8031fffffffffff,,13800010207
208,0,116.2905,39.867,51,8831aa4335fffff,8931aa4334bffff,8a31aa433497fff,8b31aa433490fff,8c31aa433490bff,8031fffffffffff,,13800010208
209,0,116.4804,39.9845,51,8831aa54e9fffff,8931aa54e97ffff,8a31aa54e94ffff,8b31aa54e94afff,8c31aa54e94a1ff,8031fffffffffff,,13800010209
210,0,117.306,31.7502,51,8830962c37fffff,8930962c37bffff,8a30962c379ffff,8b30962c379afff,8c30962c379a9ff,8041fffffffffff,,13800010210
211,0,116.2866,39.8942,51,8831aa430dfffff,8931aa430c7ffff,8a31aa430c57fff,8b31aa430c54fff,8c31aa430c54dff,8031fffffffffff,,13800010211
212,0,116.3342,39.9461,51,8831aa4241fffff,8931aa42413ffff,8a31aa424127fff,8b31aa424123fff,8c31aa4241239ff,8031fffffffffff,,13800010212
213,0,116.3128,39.9549,51,8831aa51d3fffff,8931aa51d2fffff,8a31aa51d2c7fff,8b31aa51d2c2fff,8c31aa51d2c2bff,8031fffffffffff,,13800010213
214,0,116.4329,40.0235,51,8831aa5623fffff,8931aa56277ffff,8a31aa562397fff,8b31aa562392fff,8c31aa5623925ff,8031fffffffffff,,13800010214
215,0,116.3883,39.966,51,8831aa5547fffff,8931aa5546fffff,8a31aa5546dffff,8b31aa5546dcfff,8c31aa5546dc1ff,8031fffffffffff,,13800010215
216,0,116.6131,40.0334,50,8831aa0a39fffff,8931aa0a397ffff,8a31aa0a382ffff,8b31aa0a382dfff,8c31aa0a382dbff,8031fffffffffff,,13800010216
217,0,116.5702,40.0393,50,8831aa0a65fffff,8931aa19b27ffff,8a31aa19b24ffff,8b31aa19b24bfff,8c31aa19b24b5ff,8031fffffffffff,,13800010217
218,0,116.3044,39.8898,50,8831aa4303fffff,8931aa43027ffff,8a31aa43026ffff,8b31aa43026bfff,8c31aa43026bdff,8031fffffffffff,,13800010218
219,0,116.5943,40.0752,50,8831aa18a3fffff,8931aa18a23ffff,8a31aa18a227fff,8b31aa18a224fff,8c31aa18a2247ff,8031fffffffffff,,13800010219
220,0,116.3231,39.9586,50,8831aa50a1fffff,8931aa50a1bffff,8a31aa50a56ffff,8b31aa50a56dfff,8c31aa50a56dbff,8031fffffffffff,,13800010220
221,0,112.9739,28.2313,50,88418900a5fffff,89418901997ffff,8a418901996ffff,8b418901996cfff,8c418901996c3ff,8041fffffffffff,,13800010221
222,0,116.2882,39.8841,50,8831aa4307fffff,8931aa4307bffff,8a31aa430797fff,8b31aa430796fff,8c31aa430796bff,8031fffffffffff,,13800010222
223,0,125.1623,42.9045,50,883109a405fffff,893109a405bffff,8a3109a405a7fff,8b3109a405a4fff,8c3109a405a41ff,8031fffffffffff,,13800010223
224,0,116.4525,39.8933,49,8831aa4701fffff,8931aa47017ffff,8a31aa470177fff,8b31aa470170fff,8c31aa470170dff,8031fffffffffff,,13800010224
225,0,116.275,39.8756,49,8831aa4321fffff,8931aa4321bffff,8a31aa432187fff,8b31aa4321a3fff,8c31aa4321a37ff,8031fffffffffff,,13800010225
226,0,116.3572,39.9136,49,8831aa423bfffff,8931aa423bbffff,8a31aa423baffff,8b31aa423baafff,8c31aa423baa3ff,8031fffffffffff,,13800010226
227,0,116.4328,39.8796,49,8831aa4729fffff,8931aa472d7ffff,8a31aa472d6ffff,8b31aa472d6cfff,8c31aa472d6cbff,8031fffffffffff,,13800010227
228,0,116.3329,40.0694,49,8831aacd2bfffff,8931aacd06bffff,8a31aacd0697fff,8b31aacd2b49fff,8c31aacd0694dff,8031fffffffffff,,13800010228
229,0,116.5367,40.0217,49,8831aa0b45fffff,8931aa0b443ffff,8a31aa0b4427fff,8b31aa0b4423fff,8c31aa0b44233ff,8031fffffffffff,,13800010229
230,0,116.4114,39.8647,49,8831aa40d7fffff,8931aa408b7ffff,8a31aa40d6b7fff,8b31aa408b69fff,8c31aa408b693ff,8031fffffffffff,,13800010230
231,0,116.4644,39.9167,48,8831aa4759fffff,8931aa47593ffff,8a31aa475907fff,8b31aa475903fff,8c31aa4759035ff,8031fffffffffff,,13800010231
232,0,116.6311,40.0419,48,8831aa0a13fffff,8931aa0a107ffff,8a31aa0a1337fff,8b31aa0a104dfff,8c31aa0a104dbff,8031fffffffffff,,13800010232
233,0,116.3228,39.9068,48,8831aa4225fffff,8931aa42257ffff,8a31aa422577fff,8b31aa422576fff,8c31aa422576bff,8031fffffffffff,,13800010233
234,0,116.3797,39.9742,48,8831aa5545fffff,8931aa55453ffff,8a31aa55450ffff,8b31aa55450dfff,8c31aa55450d9ff,8031fffffffffff,,13800010234
235,0,116.2842,39.9132,48,8831aa4349fffff,8931aa4348fffff,8a31aa4348d7fff,8b31aa4348d1fff,8c31aa4348d17ff,8031fffffffffff,,13800010235
236,0,116.2819,39.9295,48,8831aa51abfffff,8931aa51aabffff,8a31aa51aaaffff,8b31aa51aaa8fff,8c31aa51aaa8bff,8031fffffffffff,,13800010236
237,0,116.4467,39.9596,47,8831aa55c3fffff,8931aa55c33ffff,8a31aa55c327fff,8b31aa55c326fff,8c31aa55c3267ff,8031fffffffffff,,13800010237
238,0,116.3263,39.9968,47,8831aa50cdfffff,8931aa50cc3ffff,8a31aa50cc2ffff,8b31aa50cc2bfff,8c31aa50cc2b7ff,8031fffffffffff,,13800010238
239,0,116.5917,40.0759,47,8831aa18a3fffff,8931aa18a33ffff,8a31aa18a04ffff,8b31aa18a049fff,8c31aa18a0497ff,8031fffffffffff,,13800010239
240,0,116.3272,39.895,47,8831aa404dfffff,8931aa404dbffff,8a31aa404da7fff,8b31aa404da1fff,8c31aa404da15ff,8031fffffffffff,,13800010240
241,0,116.3739,40.0244,47,8831aa5745fffff,8931aa5745bffff,8a31aa5745a7fff,8b31aa5745a5fff,8c31aa5745a59ff,8031fffffffffff,,13800010241
242,0,116.3168,39.9795,47,8831aa50e1fffff,8931aa50e13ffff,8a31aa50e107fff,8b31aa50e106fff,8c31aa50e1061ff,8031fffffffffff,,13800010242
243,0,116.3657,39.9869,47,8831aa5099fffff,8931aa50997ffff,8a31aa509967fff,8b31aa509963fff,8c31aa5099635ff,8031fffffffffff,,13800010243
244,0,116.4843,39.9806,46,8831aa54ebfffff,8931aa54ea3ffff,8a31aa54ea37fff,8b31aa54ea30fff,8c31aa54ea30bff,8031fffffffffff,,13800010244
245,0,116.2861,39.9222,46,8831aa51a3fffff,8931aa51a27ffff,8a31aa51a25ffff,8b31aa51a25afff,8c31aa51a25a5ff,8031fffffffffff,,13800010245
246,0,119.5497,39.9035,46,883030503dfffff,893030503dbffff,8a3030503daffff,8b3030503dabfff,8c3030503dab9ff,8031fffffffffff,,13800010246
247,0,116.3335,39.9092,46,8831aa4221fffff,8931aa42207ffff,8a31aa42206ffff,8b31aa42206afff,8c31aa42206a9ff,8031fffffffffff,,13800010247
248,0,119.5512,39.9219,46,8830305009fffff,8930305008bffff,8a303050088ffff,8b303050088dfff,8c303050088d1ff,8031fffffffffff,,13800010248
249,0,116.4369,39.9823,46,8831aa542bfffff,8931aa542b3ffff,8a31aa542b17fff,8b31aa542b16fff,8c31aa542ba5bff,8031fffffffffff,,13800010249
250,0,116.3144,40.0825,46,8831aacd61fffff,8931aacd617ffff,8a31aacd6177fff,8b31aacd6171fff,8c31aacd6171dff,8031fffffffffff,,13800010250
251,0,116.6176,40.0403,46,8831aa0a15fffff,8931aa0a153ffff,8a31aa0a1527fff,8b31aa0a1522fff,8c31aa0a1522bff,8031fffffffffff,,13800010251
252,0,116.3167,39.9177,45,8831aa4267fffff,8931aa4267bffff,8a31aa426797fff,8b31aa426796fff,8c31aa4267967ff,8031fffffffffff,,13800010252
253,0,117.0052,36.6316,45,883199759bfffff,893199759b7ffff,8a3199759b57fff,8b3199759b50fff,8c3199759b501ff,8031fffffffffff,,13800010253
254,0,116.4417,39.863,45,8831aa4549fffff,8931aa4549bffff,8a31aa45499ffff,8b31aa454991fff,8c31aa4549913ff,8031fffffffffff,,13800010254
255,0,116.3817,39.915,45,8831aa42ebfffff,8931aa42eb3ffff,8a31aa42eb0ffff,8b31aa42eb0efff,8c31aa42eb0e5ff,8031fffffffffff,,13800010255
256,0,116.3758,39.8413,45,8831aa40adfffff,8931aa40acbffff,8a31aa40aca7fff,8b31aa40aca4fff,8c31aa40aca45ff,8031fffffffffff,,13800010256
257,0,116.3466,39.8998,45,8831aa404bfffff,8931aa404b7ffff,8a31aa4234dffff,8b31aa404b66fff,8c31aa4234db3ff,8031fffffffffff,,13800010257
258,0,116.4432,39.9875,45,8831aa5405fffff,8931aa54047ffff,8a31aa54044ffff,8b31aa54044efff,8c31aa54044e7ff,8031fffffffffff,,13800010258
259,0,116.5903,40.0805,45,8831aa18abfffff,8931aa18abbffff,8a31aa18ab97fff,8b31aa18ab91fff,8c31aa18ab915ff,8031fffffffffff,,13800010259
260,0,116.274,39.9017,45,8831aa4345fffff,8931aa4344bffff,8a31aa434487fff,8b31aa434486fff,8c31aa4344867ff,8031fffffffffff,,13800010260
261,0,116.3762,39.8729,45,8831aa4013fffff,8931aa40133ffff,8a31aa40131ffff,8b31aa401319fff,8c31aa4013197ff,8031fffffffffff,,13800010261
262,0,116.6213,40.0483,45,8831aa0a19fffff,8931aa0a19bffff,8a31aa0a1997fff,8b31aa0a1992fff,8c31aa0a19929ff,8031fffffffffff,,13800010262
263,0,116.4694,39.9665,45,8831aa55dbfffff,8931aa55db3ffff,8a31aa55db27fff,8b31aa55db22fff,8c31aa55db221ff,8031fffffffffff,,13800010263
264,0,116.4444,39.8778,45,8831aa472bfffff,8931aa472a3ffff,8a31aa472a07fff,8b31aa472a02fff,8c31aa472a027ff,8031fffffffffff,,13800010264
265,0,116.4899,39.9093,45,8831aa4621fffff,8931aa46217ffff,8a31aa462157fff,8b31aa462155fff,8c31aa4621559ff,8031fffffffffff,,13800010265
266,0,116.4152,40.0431,44,8831aa5665fffff,8931aa566cfffff,8a31aa566cdffff,8b31aa566cdbfff,8c31aa566cdb9ff,8031fffffffffff,,13800010266
267,0,119.5653,39.9659,44,883030521dfffff,893030521cbffff,8a3030521c9ffff,8b3030521c9dfff,8c3030521c9d3ff,8031fffffffffff,,13800010267
268,0,116.2845,39.8737,44,8831aa4323fffff,8931aa43233ffff,8a31aa43231ffff,8b31aa43231afff,8c31aa43231abff,8031fffffffffff,,13800010268
269,0,116.3306,39.9829,44,8831aa50ebfffff,8931aa50c6bffff,8a31aa50ea6ffff,8b31aa50ea6dfff,8c31aa50ea6d3ff,8031fffffffffff,,13800010269
270,0,116.5874,40.0717,44,8831aa18a7fffff,8931aa18a73ffff,8a31aa18a70ffff,8b31aa18a70dfff,8c31aa18a70d9ff,8031fffffffffff,,13800010270
271,0,116.5929,40.0683,44,8831aa0a49fffff,8931aa0a493ffff,8a31aa0a4917fff,8b31aa0a4911fff,8c31aa0a49115ff,8031fffffffffff,,13800010271
272,0,116.3611,39.9968,43,8831aa50dbfffff,8931aa50dabffff,8a31aa50daa7fff,8b31aa50daa3fff,8c31aa50daa33ff,8031fffffffffff,,13800010272
273,0,116.2796,39.9538,43,8831aa51c7fffff,8931aa51c7bffff,8a31aa51c7affff,8b31aa51c7a8fff,8c31aa51c7a8bff,8031fffffffffff,,13800010273
274,0,113.9342,22.5111,43,88411ca195fffff,89411ca194bffff,8a411ca1948ffff,8b411ca1948bfff,8c411ca1948bbff,8041fffffffffff,,13800010274
275,0,116.3848,39.9048,43,8831aa42e3fffff,8931aa42e27ffff,8a31aa42e257fff,8b31aa42e252fff,8c31aa42e252bff,8031fffffffffff,,13800010275
276,0,116.3649,39.9301,43,8831aa4219fffff,8931aa4218bffff,8a31aa42188ffff,8b31aa42188efff,8c31aa42188ebff,8031fffffffffff,,13800010276
277,0,116.3576,39.8695,43,8831aa4015fffff,8931aa4015bffff,8a31aa4015b7fff,8b31aa4015b3fff,8c31aa4015b31ff,8031fffffffffff,,13800010277
278,0,116.365,39.9708,43,8831aa5097fffff,8931aa50977ffff,8a31aa509757fff,8b31aa509752fff,8c31aa509752dff,8031fffffffffff,,13800010278
279,0,116.4135,40.0308,43,8831aa575bfffff,8931aa575abffff,8a31aa575aaffff,8b31aa575aadfff,8c31aa575aac3ff,8031fffffffffff,,13800010279
280,0,116.4893,39.9354,43,8831aa4645fffff,8931aa46447ffff,8a31aa464457fff,8b31aa464452fff,8c31aa464452bff,8031fffffffffff,,13800010280
281,0,116.3781,39.8577,43,8831aa40e1fffff,8931aa40e03ffff,8a31aa40e02ffff,8b31aa40e02efff,8c31aa40e02e1ff,8031fffffffffff,,13800010281
282,0,116.2405,39.9058,43,8831aa5a87fffff,8931aa5a877ffff,8a31aa5a8767fff,8b31aa5a8764fff,8c31aa5a87647ff,8031fffffffffff,,13800010282
283,0,121.445,31.3968,43,8830995357fffff,8930995356bffff,8a3099535687fff,8b3099535684fff,8c3099535684bff,8031fffffffffff,,13800010283
284,0,116.4598,39.8715,43,8831aa4731fffff,8931aa4730fffff,8a31aa4730f7fff,8b31aa4730f4fff,8c31aa4730f45ff,8031fffffffffff,,13800010284
285,0,108.7675,34.4411,43,88408ab333fffff,89408ab3333ffff,8a408ab33337fff,8b408ab33333fff,8c408ab333335ff,8041fffffffffff,,13800010285
286,0,116.3872,39.9048,42,8831aa4285fffff,8931aa42e27ffff,8a31aa4285a7fff,8b31aa42e24bfff,8c31aa42e24b7ff,8031fffffffffff,,13800010286
287,0,114.1559,22.5656,42,88411c168dfffff,89411c168d7ffff,8a411c168d47fff,8b411c168d43fff,8c411c168d435ff,8041fffffffffff,,13800010287
288,0,116.6119,40.034,42,8831aa0a39fffff,8931aa0a397ffff,8a31aa0a390ffff,8b31aa0a3956fff,8c31aa0a390b3ff,8031fffffffffff,,13800010288
289,0,116.3767,39.877,42,8831aa401bfffff,8931aa401afffff,8a31aa401af7fff,8b31aa401af0fff,8c31aa401af0bff,8031fffffffffff,,13800010289
290,0,116.3082,39.9871,42,8831aa5017fffff,8931aa5017bffff,8a31aa50178ffff,8b31aa5017abfff,8c31aa50178cbff,8031fffffffffff,,13800010290
291,0,116.4116,39.876,42,8831aa40d1fffff,8931aa40dc7ffff,8a31aa40dc4ffff,8b31aa40dc49fff,8c31aa40dc49dff,8031fffffffffff,,13800010291
292,0,116.3727,39.998,42,8831aa572dfffff,8931aa572d7ffff,8a31aa572d47fff,8b31aa572d43fff,8c31aa572d435ff,8031fffffffffff,,13800010292
293,0,116.2414,39.863,42,8831aa5889fffff,8931aa5888fffff,8a31aa5888c7fff,8b31aa5888c6fff,8c31aa5888c67ff,8031fffffffffff,,13800010293
294,0,116.4846,39.9141,42,8831aa4629fffff,8931aa4629bffff,8a31aa462987fff,8b31aa462982fff,8c31aa462982dff,8031fffffffffff,,13800010294
295,0,116.2676,39.9065,42,8831aa5a93fffff,8931aa5a923ffff,8a31aa5a9217fff,8b31aa5a9214fff,8c31aa5a92141ff,8031fffffffffff,,13800010295
296,0,116.331,39.9581,42,8831aa50a3fffff,8931aa50a3bffff,8a31aa50a3a7fff,8b31aa50a3a2fff,8c31aa50a3a21ff,8031fffffffffff,,13800010296
297,0,113.6554,34.7304,42,8840954901fffff,89409549017ffff,8a409549016ffff,8b4095490145fff,8c4095490145bff,8041fffffffffff,,13800010297
298,0,116.4289,39.983,42,8831aa5429fffff,8931aa5429bffff,8a31aa542987fff,8b31aa542983fff,8c31aa5429839ff,8031fffffffffff,,13800010298
299,0,116.3382,39.9014,42,8831aa4049fffff,8931aa40497ffff,8a31aa404977fff,8b31aa404972fff,8c31aa4049729ff,8031fffffffffff,,13800010299
300,0,124.4012,40.1465,42,88302eb35dfffff,89302eb35c3ffff,8a302eb35c2ffff,8b302eb35c29fff,8c302eb35c2bbff,8031fffffffffff,,13800010300
301,0,116.3486,39.8424,41,8831aa41cbfffff,8931aa41cafffff,8a31aa41cac7fff,8b31aa41cac2fff,8c31aa41cac2dff,8031fffffffffff,,13800010301
302,0,116.3418,39.9399,41,8831aa4243fffff,8931aa42423ffff,8a31aa424217fff,8b31aa424214fff,8c31aa4242141ff,8031fffffffffff,,13800010302
303,0,116.4137,39.9172,41,8831aa42d7fffff,8931aa42d63ffff,8a31aa42d60ffff,8b31aa42d608fff,8c31aa42d6083ff,8031fffffffffff,,13800010303
304,0,116.6016,39.9187,41,8831aa09a3fffff,8931aa09a2fffff,8a31aa09a2f7fff,8b31aa09a2f4fff,8c31aa09a2f43ff,8031fffffffffff,,13800010304
305,0,116.4283,39.9089,41,8831aa4293fffff,8931aa429afffff,8a31aa42932ffff,8b31aa42932dfff,8c31aa42932d9ff,8031fffffffffff,,13800010305
306,0,120.8322,32.0371,41,88309d5769fffff,89309d5768bffff,8a309d5768f7fff,8b309d5768f6fff,8c309d5768f61ff,8031fffffffffff,,13800010306
307,0,116.3222,39.883,41,8831aa4069fffff,8931aa40693ffff,8a31aa40691ffff,8b31aa40691bfff,8c31aa40691b1ff,8031fffffffffff,,13800010307
308,0,116.4108,40.0043,41,8831aa5715fffff,8931aa57147ffff,8a31aa57145ffff,8b31aa57145efff,8c31aa57145e5ff,8031fffffffffff,,13800010308
309,0,116.5143,39.9167,41,8831aa4639fffff,8931aa46397ffff,8a31aa46394ffff,8b31aa46396bfff,8c31aa46396b7ff,8031fffffffffff,,13800010309
310,0,116.1992,39.9298,41,8831aa5a1dfffff,8931aa5a1c3ffff,8a31aa5a1c07fff,8b31aa5a1c04fff,8c31aa5a1c04bff,8031fffffffffff,,13800010310
311,0,116.4591,40.0182,41,8831aa5459fffff,8931aa54593ffff,8a31aa54591ffff,8b31aa54591afff,8c31aa54591adff,8031fffffffffff,,13800010311
312,0,116.4333,39.9599,41,8831aa55cdfffff,8931aa55cc3ffff,8a31aa55cc1ffff,8b31aa55cc1bfff,8c31aa55cc1b1ff,8031fffffffffff,,13800010312
313,0,116.273,39.8826,41,8831aa4367fffff,8931aa4329bffff,8a31aa4329b7fff,8b31aa4329b6fff,8c31aa4329b63ff,8031fffffffffff,,13800010313
314,0,116.5589,39.9191,41,8831aa46c3fffff,8931aa46c2fffff,8a31aa46c2effff,8b31aa46c2e9fff,8c31aa46c2e97ff,8031fffffffffff,,13800010314
315,0,116.4334,39.9133,41,8831aa474dfffff,8931aa474d3ffff,8a31aa474d37fff,8b31aa474d35fff,8c31aa474d35dff,8031fffffffffff,,13800010315
316,0,121.3676,37.5382,41,8830115415fffff,89301154147ffff,8a3011541447fff,8b3011541440fff,8c3011541440dff,8031fffffffffff,,13800010316
317,0,106.3141,38.4548,41,8824c04d81fffff,8924c04d80bffff,8a24c04d80a7fff,8b24c04d80a6fff,8c24c04d80a65ff,8025fffffffffff,,13800010317
318,0,116.314,40.0771,40,8831aacd61fffff,8931aacd60fffff,8a31aacd60c7fff,8b31aacd60c6fff,8c31aacd60c67ff,8031fffffffffff,,13800010318
319,0,116.4565,39.9473,40,8831aa558bfffff,8931aa558a3ffff,8a31aa558a27fff,8b31aa558a20fff,8c31aa558a207ff,8031fffffffffff,,13800010319
320,0,116.4532,39.9516,40,8831aa55d5fffff,8931aa55d4bffff,8a31aa55d4b7fff,8b31aa55d4b0fff,8c31aa55d4b03ff,8031fffffffffff,,13800010320
321,0,116.5332,39.9165,40,8831aa46e9fffff,8931aa46e93ffff,8a31aa46e907fff,8b31aa46e901fff,8c31aa46e901bff,8031fffffffffff,,13800010321
322,0,116.4029,39.9883,40,8831aa5737fffff,8931aa57377ffff,8a31aa573747fff,8b31aa573746fff,8c31aa5737465ff,8031fffffffffff,,13800010322
323,0,106.65,29.7243,40,88401979a5fffff,89401979a5bffff,8a401979a59ffff,8b401979a598fff,8c401979a5981ff,8041fffffffffff,,13800010323
324,0,116.4219,39.8768,40,8831aa40dbfffff,8931aa40dafffff,8a31aa40daf7fff,8b31aa40daf4fff,8c31aa40daf41ff,8031fffffffffff,,13800010324
325,0,116.3337,39.9794,40,8831aa508dfffff,8931aa508c3ffff,8a31aa508c07fff,8b31aa508c00fff,8c31aa508c003ff,8031fffffffffff,,13800010325
326,0,116.5882,39.9193,40,8831aa09a5fffff,8931aa09a57ffff,8a31aa09a55ffff,8b31aa09a55afff,8c31aa09a55adff,8031fffffffffff,,13800010326
327,0,116.2469,39.8655,40,8831aa588bfffff,8931aa588b3ffff,8a31aa588b07fff,8b31aa588b06fff,8c31aa588b063ff,8031fffffffffff,,13800010327
